q_id,q_group_id,pergunta_orig,query_enviada,tipo_anafora,modo,n_retornados,total_hits_est,tempo_ms,doc_1_id,doc_1_fonte,doc_1_data,doc_1_cat,doc_2_id,doc_3_id,doc_4_id,doc_5_id,doc_6_id,doc_7_id,doc_8_id,doc_9_id,doc_10_id,todos_doc_ids,erro
0177,2731,Quando começou o seu reinado?,Quando começou o reinado de Ramsés II?,RESOLVIDA,resolvida,10,1000,45.6,FSP950310-118,Folha,950310,ILUSTRADA,PUBLICO-19941213-140,PUBLICO-19940101-096,PUBLICO-19950126-131,PUBLICO-19950307-130,PUBLICO-19950906-103,PUBLICO-19950912-106,PUBLICO-19951128-129,PUBLICO-19950523-131,PUBLICO-19941011-160,FSP950310-118|PUBLICO-19941213-140|PUBLICO-19940101-096|PUBLICO-19950126-131|PUBLICO-19950307-130|PUBLICO-19950906-103|PUBLICO-19950912-106|PUBLICO-19951128-129|PUBLICO-19950523-131|PUBLICO-19941011-160,
0178,2731,Ele ordenou a construção de que templos?,Que templos ordenou Ramsés II construir?,RESOLVIDA,resolvida,10,1000,41.9,PUBLICO-19940405-002,Publico,1994-04-05,Cultura,PUBLICO-19951115-098,PUBLICO-19951206-115,FSP951225-018,PUBLICO-19951210-092,FSP950917-029,PUBLICO-19950730-123,PUBLICO-19950801-108,PUBLICO-19950802-132,PUBLICO-19940802-052,PUBLICO-19940405-002|PUBLICO-19951115-098|PUBLICO-19951206-115|FSP951225-018|PUBLICO-19951210-092|FSP950917-029|PUBLICO-19950730-123|PUBLICO-19950801-108|PUBLICO-19950802-132|PUBLICO-19940802-052,
0179,2732,Que se passou a 9 de Novembro de 1991?,Que se passou a 9 de Novembro de 1991?,N/A,resolvida,10,1000,126.5,PUBLICO-19950212-113,Publico,1995-02-12,Mundo,PUBLICO-19950603-198,PUBLICO-19950725-175,PUBLICO-19940421-136,PUBLICO-19940416-191,PUBLICO-19940715-083,PUBLICO-19940121-006,PUBLICO-19951231-089,PUBLICO-19950730-144,PUBLICO-19941228-112,PUBLICO-19950212-113|PUBLICO-19950603-198|PUBLICO-19950725-175|PUBLICO-19940421-136|PUBLICO-19940416-191|PUBLICO-19940715-083|PUBLICO-19940121-006|PUBLICO-19951231-089|PUBLICO-19950730-144|PUBLICO-19941228-112,
0180,2733,Quantos actos tem a ópera Verdi da Aida?,Quantos actos tem a ópera Aida de Verdi?,INALTERADA,resolvida,10,1000,176.0,PUBLICO-19950726-141,Publico,1995-07-26,Cultura,PUBLICO-19941012-130,PUBLICO-19940803-094,PUBLICO-19950621-138,PUBLICO-19950620-135,PUBLICO-19950614-114,PUBLICO-19950619-123,FSP940724-110,PUBLICO-19940709-175,PUBLICO-19940122-064,PUBLICO-19950726-141|PUBLICO-19941012-130|PUBLICO-19940803-094|PUBLICO-19950621-138|PUBLICO-19950620-135|PUBLICO-19950614-114|PUBLICO-19950619-123|FSP940724-110|PUBLICO-19940709-175|PUBLICO-19940122-064,
0181,2733,Quem escreveu o libretto dessa ópera?,Quem escreveu o libretto da ópera Aida?,RESOLVIDA,resolvida,10,1000,65.8,FSP940402-136,Folha,940402,,PUBLICO-19941109-107,FSP950425-117,PUBLICO-19951017-112,PUBLICO-19951205-092,FSP940910-068,FSP941113-111,PUBLICO-19941012-018,FSP940213-147,PUBLICO-19940404-054,FSP940402-136|PUBLICO-19941109-107|FSP950425-117|PUBLICO-19951017-112|PUBLICO-19951205-092|FSP940910-068|FSP941113-111|PUBLICO-19941012-018|FSP940213-147|PUBLICO-19940404-054,
0182,2733,Quando é que estreou a ópera?,Quando é que estreou a ópera Aida?,RESOLVIDA,resolvida,10,1000,35.4,FSP940328-125,Folha,940328,,FSP940610-068,PUBLICO-19950614-114,PUBLICO-19951227-086,PUBLICO-19940222-003,FSP951122-142,PUBLICO-19950208-118,FSP940402-136,PUBLICO-19940612-037,FSP950802-104,FSP940328-125|FSP940610-068|PUBLICO-19950614-114|PUBLICO-19951227-086|PUBLICO-19940222-003|FSP951122-142|PUBLICO-19950208-118|FSP940402-136|PUBLICO-19940612-037|FSP950802-104,
0183,2734,Quem se tornou lider do Partido Quebequense em 2005?,Quem se tornou lider do Partido Quebequense em 2005?,N/A,resolvida,10,1000,94.8,PUBLICO-19940914-058,Publico,1994-09-14,Mundo,PUBLICO-19940912-046,PUBLICO-19951101-124,PUBLICO-19951022-108,FSP940430-016,PUBLICO-19950711-057,PUBLICO-19940821-094,PUBLICO-19950314-053,PUBLICO-19950308-063,PUBLICO-19940923-048,PUBLICO-19940914-058|PUBLICO-19940912-046|PUBLICO-19951101-124|PUBLICO-19951022-108|FSP940430-016|PUBLICO-19950711-057|PUBLICO-19940821-094|PUBLICO-19950314-053|PUBLICO-19950308-063|PUBLICO-19940923-048,
0184,2735,Qual é a maior cidade do Canadá?,Qual é a maior cidade do Canadá?,N/A,resolvida,10,1000,65.7,FSP941009-091,Folha,941009,,PUBLICO-19940914-058,PUBLICO-19940908-095,PUBLICO-19940917-065,FSP950903-030,PUBLICO-19941012-130,PUBLICO-19940918-061,FSP950820-058,PUBLICO-19940821-094,PUBLICO-19950316-148,FSP941009-091|PUBLICO-19940914-058|PUBLICO-19940908-095|PUBLICO-19940917-065|FSP950903-030|PUBLICO-19941012-130|PUBLICO-19940918-061|FSP950820-058|PUBLICO-19940821-094|PUBLICO-19950316-148,
0185,2736,O que é o Gil Vicente FC?,O que é o Gil Vicente FC?,N/A,resolvida,10,1000,52.4,PUBLICO-19950830-088,Publico,1995-08-30,Diversos,PUBLICO-19950828-039,PUBLICO-19940201-012,PUBLICO-19940508-019,PUBLICO-19950522-022,PUBLICO-19940110-017,PUBLICO-19941016-015,PUBLICO-19950121-023,PUBLICO-19950527-026,PUBLICO-19950121-029,PUBLICO-19950830-088|PUBLICO-19950828-039|PUBLICO-19940201-012|PUBLICO-19940508-019|PUBLICO-19950522-022|PUBLICO-19940110-017|PUBLICO-19941016-015|PUBLICO-19950121-023|PUBLICO-19950527-026|PUBLICO-19950121-029,
0186,2737,Quem foi Gil Vicente?,Quem foi Gil Vicente?,N/A,resolvida,10,1000,17.2,PUBLICO-19951127-020,Publico,1995-11-27,Desporto,PUBLICO-19950410-023,PUBLICO-19940503-133,PUBLICO-19950508-019,PUBLICO-19950624-030,PUBLICO-19951102-073,PUBLICO-19951023-033,PUBLICO-19950619-037,PUBLICO-19941002-025,PUBLICO-19941202-016,PUBLICO-19951127-020|PUBLICO-19950410-023|PUBLICO-19940503-133|PUBLICO-19950508-019|PUBLICO-19950624-030|PUBLICO-19951102-073|PUBLICO-19951023-033|PUBLICO-19950619-037|PUBLICO-19941002-025|PUBLICO-19941202-016,
0187,2738,"Quem foi o ""pai do teatro português""?","Quem foi o ""pai do teatro português""?",N/A,resolvida,0,0,6.3,,,,,,,,,,,,,,,
0188,2739,Qual a área do Parque Estadual Guariba?,Qual a área do Parque Estadual Guariba?,INALTERADA,resolvida,10,1000,50.8,FSP941009-060,Folha,941009,,FSP950625-153,FSP940611-044,FSP941211-137,FSP950822-032,FSP940104-011,FSP940529-112,PUBLICO-19940530-051,FSP950929-095,FSP951008-010,FSP941009-060|FSP950625-153|FSP940611-044|FSP941211-137|FSP950822-032|FSP940104-011|FSP940529-112|PUBLICO-19940530-051|FSP950929-095|FSP951008-010,
0189,2739,Quando foi criado o parque?,Quando foi criado o Parque Estadual Guariba?,RESOLVIDA,resolvida,10,1000,107.0,FSP941227-063,Folha,941227,,FSP941211-137,FSP950625-153,FSP940420-008,FSP941114-048,FSP940510-079,FSP950701-059,PUBLICO-19940821-097,FSP940925-148,FSP940529-112,FSP941227-063|FSP941211-137|FSP950625-153|FSP940420-008|FSP941114-048|FSP940510-079|FSP950701-059|PUBLICO-19940821-097|FSP940925-148|FSP940529-112,
0190,2740,O que é a Torre do Tombo?,O que é a Torre do Tombo?,INALTERADA,resolvida,10,1000,40.3,PUBLICO-19950306-063,Publico,1995-03-06,Diversos,PUBLICO-19940112-005,PUBLICO-19941230-144,PUBLICO-19950720-004,PUBLICO-19950103-091,PUBLICO-19951101-050,PUBLICO-19940407-004,PUBLICO-19940614-073,PUBLICO-19951222-005,PUBLICO-19940104-066,PUBLICO-19950306-063|PUBLICO-19940112-005|PUBLICO-19941230-144|PUBLICO-19950720-004|PUBLICO-19950103-091|PUBLICO-19951101-050|PUBLICO-19940407-004|PUBLICO-19940614-073|PUBLICO-19951222-005|PUBLICO-19940104-066,
0191,2740,Onde fica?,Onde fica a Torre do Tombo?,RESOLVIDA,resolvida,10,1000,35.7,PUBLICO-19950103-091,Publico,1995-01-03,Cultura,PUBLICO-19941230-144,PUBLICO-19950204-203,PUBLICO-19950209-079,PUBLICO-19950628-112,FSP950403-141,PUBLICO-19950202-004,PUBLICO-19950215-132,PUBLICO-19940121-011,FSP940922-101,PUBLICO-19950103-091|PUBLICO-19941230-144|PUBLICO-19950204-203|PUBLICO-19950209-079|PUBLICO-19950628-112|FSP950403-141|PUBLICO-19950202-004|PUBLICO-19950215-132|PUBLICO-19940121-011|FSP940922-101,
0192,2741,Que país faz fronteira com Cuba?,Que país faz fronteira com Cuba?,N/A,resolvida,10,1000,84.2,PUBLICO-19940116-046,Publico,1994-01-16,Mundo,PUBLICO-19941226-030,PUBLICO-19940416-191,PUBLICO-19941009-073,FSP940911-023,PUBLICO-19951213-109,PUBLICO-19941002-123,PUBLICO-19940827-088,PUBLICO-19950412-131,FSP941120-116,PUBLICO-19940116-046|PUBLICO-19941226-030|PUBLICO-19940416-191|PUBLICO-19941009-073|FSP940911-023|PUBLICO-19951213-109|PUBLICO-19941002-123|PUBLICO-19940827-088|PUBLICO-19950412-131|FSP941120-116,
0193,2742,Qual é o comprimento do metro de Coimbra?,Qual é o comprimento do metro de Coimbra?,N/A,resolvida,10,1000,116.1,PUBLICO-19950812-080,Publico,1995-08-12,Local,PUBLICO-19951207-059,PUBLICO-19951022-067,PUBLICO-19951223-050,PUBLICO-19951022-074,FSP950815-044,PUBLICO-19951220-107,PUBLICO-19951230-053,PUBLICO-19950926-186,FSP950225-028,PUBLICO-19950812-080|PUBLICO-19951207-059|PUBLICO-19951022-067|PUBLICO-19951223-050|PUBLICO-19951022-074|FSP950815-044|PUBLICO-19951220-107|PUBLICO-19951230-053|PUBLICO-19950926-186|FSP950225-028,
0194,2743,Quantas esposas tinha Ngungunhane?,Quantas esposas tinha Ngungunhane?,INALTERADA,resolvida,10,1000,102.3,PUBLICO-19950212-094,Publico,1995-02-12,Sociedade,PUBLICO-19941014-157,PUBLICO-19941007-142,PUBLICO-19950211-089,FSP951126-081,PUBLICO-19950407-126,PUBLICO-19950512-114,PUBLICO-19940412-009,PUBLICO-19950619-123,PUBLICO-19950620-179,PUBLICO-19950212-094|PUBLICO-19941014-157|PUBLICO-19941007-142|PUBLICO-19950211-089|FSP951126-081|PUBLICO-19950407-126|PUBLICO-19950512-114|PUBLICO-19940412-009|PUBLICO-19950619-123|PUBLICO-19950620-179,
0195,2743,Como é que se chamava o filho dele?,Como é que se chamava o filho de Ngungunhane?,RESOLVIDA,resolvida,10,1000,76.0,PUBLICO-19940809-079,Publico,1994-08-09,,PUBLICO-19941105-079,FSP950408-115,PUBLICO-19950920-093,PUBLICO-19950208-014,PUBLICO-19941206-097,PUBLICO-19951003-121,PUBLICO-19951231-063,PUBLICO-19941108-106,PUBLICO-19950807-102,PUBLICO-19940809-079|PUBLICO-19941105-079|FSP950408-115|PUBLICO-19950920-093|PUBLICO-19950208-014|PUBLICO-19941206-097|PUBLICO-19951003-121|PUBLICO-19951231-063|PUBLICO-19941108-106|PUBLICO-19950807-102,
0196,2744,Qual é a capital de Cuba?,Qual é a capital de Cuba?,N/A,resolvida,10,1000,32.0,PUBLICO-19940830-116,Publico,1994-08-30,Mundo,PUBLICO-19940104-092,FSP950808-051,PUBLICO-19940821-037,PUBLICO-19941118-121,FSP950910-022,PUBLICO-19950129-051,PUBLICO-19940829-035,PUBLICO-19940110-029,PUBLICO-19951112-092,PUBLICO-19940830-116|PUBLICO-19940104-092|FSP950808-051|PUBLICO-19940821-037|PUBLICO-19941118-121|FSP950910-022|PUBLICO-19950129-051|PUBLICO-19940829-035|PUBLICO-19940110-029|PUBLICO-19951112-092,
0197,2745,Quem criou o primeiro alfabeto?,Quem criou o primeiro alfabeto?,N/A,resolvida,10,1000,118.6,PUBLICO-19950419-131,Publico,1995-04-19,Nacional,PUBLICO-19941016-134,PUBLICO-19941216-007,FSP941013-010,FSP951110-135,FSP940404-134,PUBLICO-19950504-181,FSP940620-112,PUBLICO-19940329-113,FSP950312-113,PUBLICO-19950419-131|PUBLICO-19941016-134|PUBLICO-19941216-007|FSP941013-010|FSP951110-135|FSP940404-134|PUBLICO-19950504-181|FSP940620-112|PUBLICO-19940329-113|FSP950312-113,
0198,2746,Quando é que Porto Rico se tornou um estados dos EUA?,Quando é que Porto Rico se tornou um estados dos EUA?,N/A,resolvida,10,1000,87.7,PUBLICO-19940503-117,Publico,1994-05-03,Mundo,PUBLICO-19940219-190,PUBLICO-19940428-101,PUBLICO-19941031-041,PUBLICO-19940731-032,PUBLICO-19940223-168,PUBLICO-19940225-151,PUBLICO-19950412-131,PUBLICO-19950520-185,PUBLICO-19950812-175,PUBLICO-19940503-117|PUBLICO-19940219-190|PUBLICO-19940428-101|PUBLICO-19941031-041|PUBLICO-19940731-032|PUBLICO-19940223-168|PUBLICO-19940225-151|PUBLICO-19950412-131|PUBLICO-19950520-185|PUBLICO-19950812-175,
0199,2747,Onde fica Livorno?,Onde fica Livorno?,N/A,resolvida,10,1000,16.5,FSP940830-097,Folha,940830,,PUBLICO-19940809-109,PUBLICO-19940810-089,PUBLICO-19950521-007,FSP940704-112,FSP941102-090,PUBLICO-19941117-081,FSP941015-029,PUBLICO-19940811-009,FSP941102-091,FSP940830-097|PUBLICO-19940809-109|PUBLICO-19940810-089|PUBLICO-19950521-007|FSP940704-112|FSP941102-090|PUBLICO-19941117-081|FSP941015-029|PUBLICO-19940811-009|FSP941102-091,
0200,2748,O que são os iaques?,O que são os iaques?,N/A,resolvida,10,1000,55.2,PUBLICO-19950613-109,Publico,1995-06-13,Mundo,FSP951214-157,FSP951214-154,PUBLICO-19941227-056,PUBLICO-19940704-025,PUBLICO-19940720-016,FSP941113-093,PUBLICO-19940428-114,PUBLICO-19940918-032,PUBLICO-19950618-115,PUBLICO-19950613-109|FSP951214-157|FSP951214-154|PUBLICO-19941227-056|PUBLICO-19940704-025|PUBLICO-19940720-016|FSP941113-093|PUBLICO-19940428-114|PUBLICO-19940918-032|PUBLICO-19950618-115,
